Sample_ID,IGSN,Material,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2OM,H2OP,SO2,SO3,V2O5,ZnO,Fe,Mn,FeS2,S,S_(SLFI),C_(non-carb),TOC,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
466CHEM-DJ26, ,WR,49.87,3.56,13.5,,,,,14.44,,0.28,4.75,9.27,,3.52,0.59,,,,,,,,,,,,,,,,,,11.6,42.5,-200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ32, ,WR,48.22,2.6,14.56,,,,,12.83,,0.23,6.35,11.84,,2.71,0.48,,,,,,,,,,,,,,,,,,11.6,42.503,-200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ32, ,WR,48.22,2.6,14.56,,,,,12.83,,0.23,6.35,11.84,,2.71,0.48,,,,,,,,,,,,,,,,,,11.6,42.5,-200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ42, ,WR,47.37,1.04,17.76,,,,,8.41,,0.15,9.39,13.8,,1.81,0.13,,,,,,,,,,,,,,,,,,11.6,42.487,100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ42, ,WR,47.37,1.04,17.76,,,,,8.41,,0.15,9.39,13.8,,1.81,0.13,,,,,,,,,,,,,,,,,,11.6,42.49,100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ43, ,WR,48.63,3.1,14.21,,,,,13.61,,0.22,6.23,10.45,,2.91,0.44,,,,,,,,,,,,,,,,,,11.6,42.483,125,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ43, ,WR,48.63,3.1,14.21,,,,,13.61,,0.22,6.23,10.45,,2.91,0.44,,,,,,,,,,,,,,,,,,11.6,42.48,125,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ74, ,WR,48.92,1.51,19,,,,,8.57,,0.17,5.61,13.58,,2.31,0.21,,,,,,,,,,,,,,,,,,11.6,42.478,125,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ74, ,WR,48.92,1.51,19,,,,,8.57,,0.17,5.61,13.58,,2.31,0.21,,,,,,,,,,,,,,,,,,11.6,42.48,125,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ75, ,WR,52.87,3.15,14.07,,,,,13.18,,0.26,3.7,7.6,,4.14,0.82,,,,,,,,,,,,,,,,,,11.6,42.487,100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
466CHEM-DJ75, ,WR,52.87,3.15,14.07,,,,,13.18,,0.26,3.7,7.6,,4.14,0.82,,,,,,,,,,,,,,,,,,11.6,42.49,100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","KELLEY, 2013",XRF,UNKNOWN , 
A110093-5-009-HD1, ,WR,48.18,0.055,3.206,,,,,9.015,,0.128,37.46,1.722,,0.181,0.028,0.031,,,,,,,,,,,,,,,,,-26.47,67.45,,SPREADING_CENTER,"PERIDOTITE, igneous:plutonic:ultramafic","NIU, 2004",ICP-OES,A093-05 , 
ABP0002-019-001, ,GL,50.38,1.48,15.53,,,,,9.52,,,8.92,11.09,,2.68,0.08,0.18,,,,,,,,,,,,,,,,,-14.17,-13.94,-2940,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-019-001, ,GL,50.38,1.48,15.53,,,,,9.52,,,8.92,11.09,,2.68,0.08,0.18,,,,,,,,,,,,,,,,,-14.19,-13.95,-3282,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-019-002, ,GL,50.73,1.46,15.34,,,,,9.4,,,8.92,11.15,,2.72,0.09,0.19,,,,,,,,,,,,,,,,,-14.17,-13.94,-2940,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-019-002, ,GL,50.73,1.46,15.34,,,,,9.4,,,8.92,11.15,,2.72,0.09,0.19,,,,,,,,,,,,,,,,,-14.19,-13.95,-3282,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-001, ,GL,50.85,1.53,15.45,,,,,9.66,,,7.5,11.53,,2.68,0.1,0.16,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-010, ,GL,50.26,1.16,15.8,,,,,9.35,,,8.21,11.99,,2.44,0.07,0.12,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-012, ,GL,50.34,1.21,15.88,,,,,9.1,,,8.04,12.23,,2.46,0.1,0.13,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-015, ,GL,51.04,1.14,15.72,,,,,8.6,,,8.2,12.23,,2.5,0.08,0.13,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-019, ,GL,50.51,1.11,15.63,,,,,9.05,,,8,12.09,,2.51,0.07,0.12,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-021-065, ,GL,50.55,1.16,15.68,,,,,9.19,,,8.22,11.95,,2.47,0.08,0.11,,,,,,,,,,,,,,,,,-22.01,-23.26,-4770,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-022-024, ,GL,50.94,1.46,14.99,,,,,9.59,,,7.55,12.09,,2.65,0.08,0.16,,,,,,,,,,,,,,,,,-22.29,-18.55,-5000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-022-036, ,GL,51.02,1.45,14.92,,,,,9.73,,,7.4,11.97,,2.68,0.07,0.14,,,,,,,,,,,,,,,,,-22.29,-18.55,-5000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-025-003, ,GL,50.95,1.89,14.93,,,,,10.19,,,7.22,11.01,,2.93,0.09,0.2,,,,,,,,,,,,,,,,,-14.47,-11.58,-2308,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-025-007, ,GL,50.12,1.57,15.19,,,,,9.82,,,7.63,11.33,,2.56,0.32,0.21,,,,,,,,,,,,,,,,,-14.47,-11.58,-2308,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-026-VG8472, ,GL,50.38,1.63,15.08,,,,,10.36,,,7.66,11.36,,2.78,0.09,0.17,,,,,,,,,,,,,,,,,-19.99,-11.88,-3510,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-030-B, ,GL,50.64,1.68,14.98,,,,,10.68,,,7.85,10.88,,2.74,0.15,0.16,,,,,,,,,,,,,,,,,-16.46,-19.76,-4524,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-030-E, ,GL,50.48,1.64,15.31,,,,,10.62,,,7.82,11.22,,2.74,0.08,0.16,,,,,,,,,,,,,,,,,-16.46,-19.76,-4524,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-035-005, ,GL,50.56,1.58,15.3,,,,,9.69,,,7.79,11.39,,2.54,0.29,0.19,,,,,,,,,,,,,,,,,-8.69,-20,-4600,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-035-011, ,GL,50.55,1.55,15.54,,,,,9.84,,,7.78,11.36,,2.51,0.29,0.22,,,,,,,,,,,,,,,,,-8.69,-20,-4600,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-040-001, ,GL,50.65,1.35,15.4,,,,,9.41,,,8.02,12,,2.68,0.04,0.14,,,,,,,,,,,,,,,,,12.4,-44.1,-4550,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-040-002A, ,GL,50.22,1.65,15.57,,,,,10.21,,,7.96,11.52,,2.55,0.05,0.17,,,,,,,,,,,,,,,,,12.4,-44.1,-4550,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-040-002B, ,GL,50.14,1.68,15.43,,,,,10.45,,,8,11.49,,2.56,0.04,0.17,,,,,,,,,,,,,,,,,12.4,-44.1,-4550,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-043-002, ,GL,50.91,1.82,14.94,,,,,9.9,,,7.44,10.72,,2.72,0.69,0.27,,,,,,,,,,,,,,,,,13.77,-44.99,-3400,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-043-003, ,GL,51.9,1.52,15.45,,,,,9.53,,,7.34,10.82,,2.97,0.25,0.15,,,,,,,,,,,,,,,,,13.77,-44.99,-3400,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-043-VG8482, ,GL,50.72,1.82,15.04,,,,,10.01,,,7.45,10.71,,2.77,0.65,0.22,,,,,,,,,,,,,,,,,13.77,-44.99,-3400,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-043-VG8482, ,GL,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,13.77,-44.99,-3400,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","COTTRELL, 2011",FTIR,ABP0002 , 
ABP0002-044-001, ,GL,51.8,1.63,15.34,,,,,9.84,,,6.51,10.74,,2.72,0.57,0.21,,,,,,,,,,,,,,,,,14.32,-45.04,-3100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-044-003, ,GL,51.46,1.9,14.98,,,,,10.3,,,6.1,10.54,,2.85,0.62,0.22,,,,,,,,,,,,,,,,,14.32,-45.04,-3100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-044-VG8483, ,GL,50.74,1.9,14.92,,,,,10.67,,,6.25,10.23,,2.84,0.65,0.23,,,,,,,,,,,,,,,,,14.32,-45.04,-3100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-045-002, ,GL,51.68,1.63,14.85,,,,,9.84,,,7.15,10.5,,2.64,0.59,0.21,,,,,,,,,,,,,,,,,14.5,-44.83,-3650,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-045-VG8486, ,GL,51.75,1.63,14.8,,,,,9.9,,,7.24,10.54,,2.57,0.58,0.19,,,,,,,,,,,,,,,,,14.5,-44.83,-3650,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-047-001, ,GL,51.88,1.54,15.2,,,,,9.43,,,7.4,10.76,,2.92,0.24,0.18,,,,,,,,,,,,,,,,,15.88,-46.56,-3250,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-047-001, ,GL,51.88,1.54,15.2,,,,,9.43,,,7.4,10.76,,2.92,0.24,0.18,,,,,,,,,,,,,,,,,15.9,-46.6,-3760,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-047-001, ,GL,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,15.88,-46.56,-3250,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","COTTRELL, 2011",FTIR,ABP0002 , 
ABP0002-047-001, ,GL,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,15.9,-46.6,-3760,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","COTTRELL, 2011",FTIR,ABP0002 , 
ABP0002-047-001, ,GL,,,,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,15.88,-46.56,-3250,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","COTTRELL, 2011",WET,ABP0002 ,VG CHIP
ABP0002-047-001, ,GL,,,,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,-46.6,-3760,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","COTTRELL, 2011",WET,ABP0002 ,VG CHIP
ABP0002-048-001, ,GL,50.9,1.68,14.71,,,,,10.48,,,7.39,10.48,,2.97,0.17,0.16,,,,,,,,,,,,,,,,,16.34,-46.64,-3300,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-048-004, ,GL,50.72,1.7,14.61,,,,,10.57,,,7.34,10.61,,2.97,0.18,0.15,,,,,,,,,,,,,,,,,16.34,-46.64,-3300,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-048-VG8489, ,GL,51.02,1.76,14.69,,,,,10.75,,,7.45,10.43,,2.93,0.18,0.17,,,,,,,,,,,,,,,,,16.34,-46.64,-3300,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-049-002, ,GL,50.24,1.75,15.45,,,,,9.84,,,7.58,10.81,,2.93,0.15,0.18,,,,,,,,,,,,,,,,,20.69,-41.72,-4610,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-049-005, ,GL,50.67,1.7,15.53,,,,,9.73,,,7.44,10.9,,2.92,0.16,0.16,,,,,,,,,,,,,,,,,20.69,-41.72,-4610,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0002-049-007, ,GL,50.51,1.72,15.55,,,,,9.92,,,7.58,10.95,,2.87,0.16,0.15,,,,,,,,,,,,,,,,,20.69,-41.72,-4610,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0002 , 
ABP0005-031-008, ,GL,51.04,1.34,14.95,,,,,10.36,,,7.7,12.24,,2.13,0.07,0.11,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-009, ,GL,51.06,1.3,14.88,,,,,10.35,,,7.8,12.18,,2.14,0.05,0.12,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-013, ,GL,50.93,1.16,15.07,,,,,9.67,,,8.11,12.39,,2.1,0.06,0.11,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-014, ,GL,50.89,1.26,15.08,,,,,10.03,,,7.9,12.25,,2.23,0.05,0.11,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-016, ,GL,51.13,1.18,15.15,,,,,9.74,,,7.99,12.35,,2.11,0.04,0.11,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-018, ,GL,50.98,1.17,15.18,,,,,9.73,,,8.04,12.44,,2.12,0.05,0.1,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-020, ,GL,50.54,1.2,15.15,,,,,9.87,,,7.95,12.19,,2.16,0.06,0.1,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-021, ,GL,50.72,1.19,14.97,,,,,9.7,,,8.21,12.5,,2.13,0.07,0.12,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-031-023, ,GL,51.09,1.26,14.93,,,,,10.11,,,7.92,12.26,,2.17,0.07,0.11,,,,,,,,,,,,,,,,,-11.19,-12.88,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-032-001, ,GL,51.07,1.1,15.14,,,,,9.58,,,7.96,12.62,,2.08,0.08,0.13,,,,,,,,,,,,,,,,,-11.27,-13.12,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-032-004, ,GL,50.59,1.28,15.67,,,,,9.85,,,8.12,11.87,,2.38,0.12,0.13,,,,,,,,,,,,,,,,,-11.27,-13.12,-2100,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-052-001, ,GL,49.6,1.26,16.25,,,,,9.83,,,8.65,11.48,,2.55,0.08,0.12,,,,,,,,,,,,,,,,,-1.92,-12.63,-2200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-052-002, ,GL,49.6,1.26,16.21,,,,,9.79,,,8.69,11.51,,2.61,0.07,0.11,,,,,,,,,,,,,,,,,-1.92,-12.63,-2200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-052-003, ,GL,49.38,1.15,16.6,,,,,9.57,,,8.75,11.73,,2.51,0.06,0.12,,,,,,,,,,,,,,,,,-1.92,-12.63,-2200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0005-052-004, ,GL,48.97,1.16,16.61,,,,,9.52,,,8.76,11.57,,2.58,0.06,0.11,,,,,,,,,,,,,,,,,-1.92,-12.63,-2200,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0005 , 
ABP0007-003-003, ,GL,50.97,1.86,15.12,,,,,10.44,,,7,10.76,,3,0.1,0.2,,,,,,,,,,,,,,,,,26.2,-44.79,-3550,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0007 , 
ABP0012-003-001, ,GL,50,1.53,15.43,,,,,10.11,,0.2,7.68,11.72,,2.5,0.07,0.13,,,,,,,,,,,,,,,,,31.25,-41.12,-3123,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-003-002, ,GL,50.41,1.53,15.16,,,,,10.7,,0.17,7.97,11.15,,2.55,0.06,0.13,,,,,,,,,,,,,,,,,31.25,-41.12,-3123,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-011-001, ,GL,50.76,1.35,15.3,,,,,9.62,,0.19,7.51,11.62,,2.43,0.07,0.11,,,,,,,,,,,,,,,,,30.98,-41.5,-3325,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-011-002, ,GL,50.77,1.5,14.84,,,,,9.94,,0.18,7.32,11.77,,2.53,0.07,0.2,,,,,,,,,,,,,,,,,30.98,-41.5,-3325,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-012-001, ,GL,50.14,1.63,15.22,,,,,10.1,,0.16,7.8,11.43,,2.54,0.08,0.24,,,,,,,,,,,,,,,,,30.88,-41.6,,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-012-002, ,GL,51.08,1.52,15.04,,,,,10.45,,0.2,7.2,11.48,,2.74,0.07,0.09,,,,,,,,,,,,,,,,,30.88,-41.6,,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-012-003, ,GL,50.79,1.61,15.31,,,,,10.34,,0.19,8.12,11.12,,2.47,0.09,0.16,,,,,,,,,,,,,,,,,30.88,-41.6,,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-013-001, ,GL,50.53,1.61,15.47,,,,,10.33,,0.2,8.03,11.27,,2.55,0.1,0.15,,,,,,,,,,,,,,,,,30.88,-41.6,,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-019-001, ,GL,51.04,1.75,15.44,,,,,9.59,,0.14,6.89,10.54,,2.69,0.61,0.29,,,,,,,,,,,,,,,,,14.47,-45.13,-2700,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-020-001, ,GL,50.88,1.32,15.61,,,,,8.87,,0.14,7.57,11.16,,2.5,0.47,0.23,,,,,,,,,,,,,,,,,14.18,-44.877,-2319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-020-003, ,GL,50.23,1.29,15.49,,,,,9.02,,,7.49,11.24,,2.4,0.43,0.19,,,,,,,,,,,,,,,,,14.18,-44.877,-2319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-020-005, ,GL,51.25,1.43,15.66,,,,,9.22,,0.18,7.24,11.1,,2.56,0.51,0.21,,,,,,,,,,,,,,,,,14.18,-44.877,-2319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-020-005, ,GL,50.66,1.3,15.57,,,,,9.19,,,7.54,11.14,,2.46,0.44,0.19,,,,,,,,,,,,,,,,,14.18,-44.877,-2319,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-024-002, ,GL,51.05,1.5,15.69,,,,,9.36,,0.14,7.59,11.63,,2.58,0.29,0.29,,,,,,,,,,,,,,,,,12.83,-44.67,-1930,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-027-001, ,GL,51.5,1.37,15.49,,,,,9.47,,0.13,7.57,11.2,,2.45,0.32,0.18,,,,,,,,,,,,,,,,,13.223,-44.825,-3638,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-027-001, ,GL,50.91,1.28,15.26,,,,,9.49,,,7.48,11.7,,2.28,0.29,0.2,,,,,,,,,,,,,,,,,13.223,-44.825,-3638,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-027-002, ,GL,51.43,1.38,15.36,,,,,9.32,,0.15,7.67,11.25,,2.39,0.31,0.18,,,,,,,,,,,,,,,,,13.223,-44.825,-3638,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-028-001, ,GL,51.35,1.62,15.37,,,,,9.71,,0.19,7.01,10.73,,2.8,0.45,0.14,,,,,,,,,,,,,,,,,13.63,-44.9,-3800,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-028-002, ,GL,51.45,1.59,15.08,,,,,9.75,,0.18,7.17,10.76,,2.72,0.49,0.3,,,,,,,,,,,,,,,,,13.63,-44.9,-3800,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-028-003, ,GL,51.02,1.6,15.11,,,,,9.77,,0.21,7.3,10.95,,2.68,0.47,0.43,,,,,,,,,,,,,,,,,13.63,-44.9,-3800,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-029-001, ,GL,52.13,1.53,15.32,,,,,9.39,,0.16,6.99,11.23,,2.76,0.45,0.22,,,,,,,,,,,,,,,,,14,-45.023,-3008,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-029-002, ,GL,51.54,1.53,15.34,,,,,8.96,,0.12,6.92,11.29,,2.66,0.47,0.23,,,,,,,,,,,,,,,,,14,-45.023,-3008,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-029-003, ,GL,51.09,1.59,15.16,,,,,9.13,,0.15,6.89,11.28,,2.58,0.49,0.21,,,,,,,,,,,,,,,,,14,-45.023,-3008,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-029-003, ,GL,51.6,1.44,15.3,,,,,9.04,,,6.79,11.19,,2.56,0.48,0.22,,,,,,,,,,,,,,,,,14,-45.023,-3008,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-030-001, ,GL,51.55,1.66,15.12,,,,,9.94,,0.16,5.99,10.81,,2.95,0.59,0.31,,,,,,,,,,,,,,,,,14.133,-44.983,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
ABP0012-030-001, ,GL,51.85,1.58,14.81,,,,,10.16,,,6.07,10.82,,3.01,0.61,0.23,,,,,,,,,,,,,,,,,14.133,-44.983,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","MELSON, 2003",EMP,ABP0012 , 
ABP0012-030-002, ,GL,51.52,1.61,15.21,,,,,10.07,,0.19,6,10.63,,3.06,0.57,0.23,,,,,,,,,,,,,,,,,14.133,-44.983,-3000,SPREADING_CENTER,"BASALT, igneous:volcanic:mafic","DMITRIEV, 1991",EMP,ABP0012 , 
