Sample_ID,IGSN,Material,He,He3,He4,He3_He4,He3_He4(R/Ra),He4_Ar40,Ar,Ar36,Ar38,Ar40,Ar40_RG,Ar38_Ar36,Ar36_Ar40,Ar40_Ar36,Ar40_Ar39,Ne,Ne20,Ne22,Ne20_Ne22,Ne21_Ne22,Kr78,Kr82,Kr83,Kr84,Kr86,Kr90,Xe124,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe134,Xe136,Xe129_Xe132,Xe136_Xe132,U234_ACTIVITY,U238_ACTIVITY,U234_U238_ACTIVITY,U234_U238,U238_Th230,U238_Th232_ACTIVITY,U238_Th232,U238_Pb204,DELTA_U234,Th230_ACTIVITY,Th232_ACTIVITY,Th230_Th232,Th230_Th232_ACTIVITY,Th230_U238_ACTIVITY,Th230_U238,Th232_U238,Th232_Pb204,Th228_Th232,Ra226,Ra226_ACTIVITY,Ra226_Th230,Ra226_Th230_ACTIVITY,Pb210,CO2,F,Cl,N2,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
WASMARA-004-009, ,GL,,,,,,,,,,,,,,,,,3.09E-10,,9.84,0.0289,,,,4.91E-12,,,,,,,,,4.71E-13,,,0.994,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.933,144.653,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-004-009, ,GL,,,,,8.22,,,,,,,0.1873,,336.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.933,144.653,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-004-009, ,GL,,,6.50E-07,,,,,3.43E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.933,144.653,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-005-001A, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,17.947,144.635,-3637,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-006-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,17.948,144.818,-4813,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-007-010P, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,17.945,144.823,-4738,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MANO,MARIANA-4, 
WASMARA-007-010P, ,GL,,,,,,,,,,,,,,,,,6.05E-11,,12.62,0.0476,,,,1.70E-12,,,,,,,,,3.14E-13,,,1.046,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945,144.823,-4738,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-007-010P, ,GL,,,,,8.51,,,,,,,0.1887,,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945,144.823,-4738,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-007-010P, ,GL,,,6.61E-06,,,,,8.90E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945,144.823,-4738,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SANO, 1998",MS,MARIANA-4, 
WASMARA-008-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,17.953,144.797,-4368,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-008-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,17.953,144.797,-4368,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-008-005, ,GL,0.00000034,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.953,144.797,-4368,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1985",MS,MARIANA-4, 
WASMARA-008-010, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,17.953,144.797,-4368,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","VOLPE, 1987",COUL,MARIANA-4, 
WASMARA-009-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,17.945,144.805,-4833,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-009-002, ,GL,0.00000257,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.945,144.805,-4833,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1985",MS,MARIANA-4, 
WASMARA-013-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,18.433,144.382,-4382,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-016-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,17.978,144.752,-4013,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-016-001, ,GL,0.0000092,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.978,144.752,-4013,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1985",MS,MARIANA-4, 
WASMARA-016-008, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,17.978,144.752,-4013,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-017-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,17.948,144.788,-4430,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-018-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,17.948,144.763,-4392,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-018-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,17.948,144.763,-4392,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-018-006, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,17.948,144.763,-4392,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-4, 
WASMARA-018-B, ,GL,0.00000017,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.948,144.763,-4392,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1985",MS,MARIANA-4, 
WASMARA-034-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,15.877,144.728,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-034-009, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,15.877,144.728,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-034-017, ,GL,0.00000011,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.877,144.728,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1985",MS,MARIANA-6, 
WASMARA-034-020, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,15.877,144.728,-3361,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-039-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,18.83,144.81,-3606,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-039-006, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,18.83,144.81,-3606,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-039-008, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,18.83,144.81,-3606,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-6, 
WASMARA-041-003, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,13.443,144.642,-2965,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAWKINS, 1985",NN,MARIANA-7, 
WASPPTU-005-002, ,GL,0.00000021,,,,7.7,,,,,,,,,,,8.10E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.577,-174.7,-2353,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU05WT-5, 
WASPPTU-006-001, ,GL,0.00000079,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU05WT-5, 
WASPPTU-010-002, ,GL,0.000000098,,,,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.192,150.24,-2425,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","MACPHERSON, 1998",MS,PPTU06WT-6, 
WASPPTU-011-001, ,GL,0.00000037,,,,8.1,,,,,,,,,,,1.70E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.477,-175.567,-1839,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-017-001, ,GL,0.00000166,,,,9,,,,,,,,,,,1.20E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.025,-176.518,-2550,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-019-001, ,GL,0.00000389,,,,10.9,,,,,,,,,,,1.40E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.167,-177.36,-2725,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-020-005, ,GL,0.00000203,,,,10.4,,,,,,,,,,,2.20E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.337,-177.495,-1621,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-021-001, ,GL,0.0000006,,,,9.5,,,,,,,,,,,2.10E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.295,-177.878,-2865,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-023-002, ,GL,0.00000044,,,,14.1,,,,,,,,,,,9.00E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.205,-176.63,-1870,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-023-003, ,GL,0.000001,,,,12.3,,,,,,,,,,,1.20E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.205,-176.63,-1870,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-024-001, ,GL,0.00000018,,,,22.1,,,,,,,,,,,2.60E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.427,-176.263,-2257,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-024-003, ,GL,0.00000018,,,,21.9,,,,,,,,,,,0.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.427,-176.263,-2257,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-028-002, ,GL,0.00000151,,,,7.5,,,,,,,,,,,3.10E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.9333,-175.8866667,-1148,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-028-002, ,GL,0.00000151,,,,7.5,,,,,,,,,,,3.10E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.958,-175.887,-1940,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-031-001, ,GL,0.00000395,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.62,-176.4316667,-2243,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-031-001, ,GL,0.00000395,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.658,-176.432,-2347,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-032-001, ,GL,0.00000404,,,,8.6,,,,,,,,,,,1.80E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.863,-176.605,-2687,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-032-001, ,GL,0.00000404,,,,8.6,,,,,,,,,,,1.80E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.86,-176.5633333,-2286,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-033-001, ,GL,0.00000024,,,,8,,,,,,,,,,,0.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.855,-176.585,-2457,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-033-001, ,GL,0.00000024,,,,8,,,,,,,,,,,0.000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.858,-176.585,-2684,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-036-001, ,GL,0.00000015,,,,8.6,,,,,,,,,,,2.30E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.175,-176.5516667,-2291,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-036-001, ,GL,0.00000015,,,,8.6,,,,,,,,,,,2.30E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.175,-176.552,-2398,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","POREDA, 1992",MS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,1.8,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3867,-174.6783,-2098,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,1.8,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.387,-174.678,-2172,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,-15.3867,-174.6783,-2098,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,-15.387,-174.678,-2172,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,768,900,,-15.3867,-174.6783,-2098,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-003-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,768,900,,-15.387,-174.678,-2172,BACK-ARC_BASIN,"BASALTIC ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-004-001, ,GL,12,,,,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.7967,-174.5783,-1945,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-004-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,-15.7967,-174.5783,-1945,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-004-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,370,703,,-15.7967,-174.5783,-1945,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,1310,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,1310,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7,,,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7,,,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,147,70,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-006-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,147,70,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,2.5,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,2.5,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,828,3355,,-15.3317,-175.3417,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-009-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,828,3355,,-15.332,-175.342,-1630,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,,,,-15.4767,-175.5667,-1541,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,,,,-15.477,-175.567,-1839,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,168,89,,-15.4767,-175.5667,-1541,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-011-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,168,89,,-15.477,-175.567,-1839,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,3890,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.1667,-177.36,-2202,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,3890,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.167,-177.36,-2725,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3,,,,-16.1667,-177.36,-2202,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3,,,,-16.167,-177.36,-2725,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",MS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6,76,24,,-16.1667,-177.36,-2202,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
WASPPTU-4-019-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6,76,24,,-16.167,-177.36,-2725,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","HAHM, 2012",SIMS,PPTU04WT-4, 
