Sample_ID,IGSN,Material,He,He3,He4,He3_He4,He3_He4(R/Ra),He4_Ar40,Ar,Ar36,Ar38,Ar40,Ar40_RG,Ar38_Ar36,Ar36_Ar40,Ar40_Ar36,Ar40_Ar39,Ne,Ne20,Ne22,Ne20_Ne22,Ne21_Ne22,Kr78,Kr82,Kr83,Kr84,Kr86,Kr90,Xe124,Xe126,Xe128,Xe129,Xe130,Xe131,Xe132,Xe134,Xe136,Xe129_Xe132,Xe136_Xe132,U234_ACTIVITY,U238_ACTIVITY,U234_U238_ACTIVITY,U234_U238,U238_Th230,U238_Th232_ACTIVITY,U238_Th232,U238_Pb204,DELTA_U234,Th230_ACTIVITY,Th232_ACTIVITY,Th230_Th232,Th230_Th232_ACTIVITY,Th230_U238_ACTIVITY,Th230_U238,Th232_U238,Th232_Pb204,Th228_Th232,Ra226,Ra226_ACTIVITY,Ra226_Th230,Ra226_Th230_ACTIVITY,Pb210,CO2,F,Cl,N2,Latitude,Longitute,Elevation,Tectonic,Rock,Reference,Method,Expedition,Analysis_Comment
MOA8518-043-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3,,,,-3.148,150.322,-2545,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-043-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,285,857,,-3.148333333,150.3216667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2012",IMP,MW8518 , 
MOA8518-043-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,285,857,,-3.148,150.322,-2545,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2012",IMP,MW8518 , 
MOA8518-043-B, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.217,,-3.148333333,150.3216667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",MS,MW8518 , 
MOA8518-043-B, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.217,,-3.148,150.322,-2545,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",MS,MW8518 , 
MOA8518-044-001, ,GL,0.000002828,,,,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","MACPHERSON, 1998",MS,MW8518 , 
MOA8518-044-001, ,GL,,,0.0000357,,,,,,,,,,,,,,1.35E-09,,9.89,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-044-001, ,GL,,,0.000000187,,,,,,,,,,,,,,2.42E-10,,9.85,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-044-001, ,GL,,,0.0000359,,,,,,,,,,,,,,1.59E-09,,9.88,0.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-044-001, ,GL,,,0.00000359,,,29.1,,,,2.49E-07,1.86E-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MS,MW8518 , 
MOA8518-044-001, ,GL,,,0.00000357,,,38.2,,,,0.000000206,9.34E-08,,,541.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MS,MW8518 , 
MOA8518-044-001, ,GL,,,1.87E-08,,,0.625,,,,4.33E-08,0.00000003,,,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MS,MW8518 , 
MOA8518-044-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-044-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.3,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-044-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3,,,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-044-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,157,278,,-3.086666667,150.395,-2600,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2012",IMP,MW8518 , 
MOA8518-045-001, ,GL,0.00000069,,,,12.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","MACPHERSON, 1998",MS,MW8518 , 
MOA8518-045-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.3,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.2,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,179,166,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2012",IMP,MW8518 , 
MOA8518-045-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",NN,MW8518 , 
MOA8518-045-003, ,GL,,,,,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","MACPHERSON, 2000",MS,MW8518 , 
MOA8518-045-003, ,GL,,,0.0000119,,,,,,,,,,,,,,5.27E-10,,9.61,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-045-003, ,GL,,,0.000001101,,,,,,,,,,,,,,5.34E-11,,10.5,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-045-003, ,GL,,,0.000013,,,,,,,,,,,,,,5.80E-10,,9.69,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2001",MS,MW8518 , 
MOA8518-045-003, ,GL,,,0.0000013,,,69.7,,,,1.78E-07,8.30E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MS,MW8518 , 
MOA8518-045-003, ,GL,,,0.00000119,,,96.9,,,,1.61E-07,1.23E-08,,,320.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MS,MW8518 , 
MOA8518-045-003, ,GL,,,1.10E-07,,,17.3,,,,1.64E-08,6.40E-09,,,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MS,MW8518 , 
MOA8518-045-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.7,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","SHAW, 2004",MANO,MW8518 , 
MOA8518-045-004, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",NN,MW8518 , 
MOA8518-045-C, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.271,,-3.065,150.455,-2570,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",MS,MW8518 , 
MOA8518-046, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.265,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",MS,MW8518 , 
MOA8518-046-002, ,GL,6.70E-09,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"ANDESITE, igneous:volcanic:intermediate","MACPHERSON, 1998",MS,MW8518 , 
MOA8518-046-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",NN,MW8518 , 
MOA8518-046-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,,,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-046-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,,,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-046-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.6,,,,-3.033333333,150.5066667,-2510,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-047, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.179,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",MS,MW8518 , 
MOA8518-047-001, ,GL,0.000000138,,,,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","MACPHERSON, 1998",MS,MW8518 , 
MOA8518-047-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SINTON, 2003",NN,MW8518 , 
MOA8518-047-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-047-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,,,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-047-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.6,,,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2004",MANO,MW8518 , 
MOA8518-047-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,268,699,,-3.076666667,150.5633333,-2525,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","SHAW, 2012",IMP,MW8518 , 
MOA8701-001-002, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,-16.815,176.015,-2100,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-002-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,-16.185,173.587,-3200,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-002-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,-16.185,173.587,-3200,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-004-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,-16.358,173.588,-3150,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-004-007, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,-16.358,173.588,-3150,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-004-011, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,-16.358,173.588,-3150,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-005-004, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,-16.813,174.1,-2925,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-006-010, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,-17.065,173.913,-2000,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-010-001, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,-15.837,173.408,-3583,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-010-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,-15.837,173.408,-3583,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-011-004, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,-13.285,173.94,-2175,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
MOA8701-013-005, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,-13.565,175.902,-335,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","PRICE, 1990",GRAV,MW8701 , 
NADSTM1-007-002, ,GL,,,9.17E-06,,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.713,173.95,-2720,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 1 , 
NADSTM1-007-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.6,,,,-16.713,173.95,-2720,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 1 , 
NADSTM1-007-003, ,GL,,,1.62E-05,,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.713,173.95,-2720,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 1 , 
NADSTM1-007-003, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,,,,-16.713,173.95,-2720,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 1 , 
NADSTM1-008-002, ,GL,,,9.86E-06,,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.77,174.04,,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 1 , 
NADSTM1-008-002, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,-16.77,174.04,,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 1 , 
NADSTM1-009-001, ,GL,,,1.50E-05,,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.8,174.05,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 1 , 
NADSTM1-009-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6,,,,-16.8,174.05,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 1 , 
NADSTM2-001-001, ,GL,,,1.19E-05,,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17,173.55,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 2 , 
NADSTM2-001-001, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.2,,,,-17,173.55,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 2 , 
NADSTM2-001-005, ,GL,,,1.09E-05,,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17,173.55,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MS,STARMER 2 , 
NADSTM2-001-005, ,GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,-17,173.55,-1900,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","NISHIO, 1998",MANO,STARMER 2 , 
ODP0126-0790C-007H-006/074-076, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,9.65,,,,,,,,,,,30.9109,139.837,-2224,FOREARC,"TEPHRA, igneous:volcanic:clastic","STRAUB, 2009",TIMS,ODP-126, 
ODP0126-0790C-007H-006/074-076, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,9.65,,,,,,,,,,,30.9109,139.8443,-2224,RIFT_VALLEY,"TEPHRA, igneous:volcanic:clastic","STRAUB, 2009",TIMS,ODP-126, 
ODP0126-0790C-007H-006/074-076, ,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,9.65,,,,,,,,,,,30.916,139.8443,-2223,BACK-ARC_BASIN,"TEPHRA, igneous:volcanic:clastic","STRAUB, 2009",TIMS,ODP-126, 
ODP0127-0794C-003R-001, ,WR,,,,,,,,,,,,,0.001815,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.23,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0794C-008R-001, ,WR,,,,,,,,,,,,,0.003142,,3.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.23,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0797C-021R-005, ,WR,,,,,,,,,,,,,0.004066,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.616,134.536,-2862,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0797C-027R-001, ,WR,,,,,,,,,,,,,0.001875,,2.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.616,134.536,-2862,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0797C-034R-001, ,WR,,,,,,,,,,,,,0.002713,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.616,134.536,-2862,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0797C-041R-001, ,WR,,,,,,,,,,,,,0.00271,,3.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.616,134.536,-2862,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0127-0797C-045R-002, ,WR,,,,,,,,,,,,,0.002366,,2.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.616,134.536,-2862,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-127, 
ODP0128-0794D-015R-001, ,WR,,,,,,,,,,,,,0.003657,,4.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.231,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
ODP0128-0794D-015R-001, ,WR,,,,,,,,,,,,,0.003657,,4.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.23,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
ODP0128-0794D-017R-001, ,WR,,,,,,,,,,,,,0.003282,,5.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.231,-2811,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
ODP0128-0794D-017R-001, ,WR,,,,,,,,,,,,,0.003282,,5.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.23,-2811,BACK-ARC_BASIN,"BASALT, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
ODP0128-0794D-020R-001, ,WR,,,,,,,,,,,,,0.003441,,4.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.231,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
ODP0128-0794D-020R-001, ,WR,,,,,,,,,,,,,0.003441,,4.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19,138.23,-2811,BACK-ARC_BASIN,"DOLERITE, igneous:volcanic:mafic","KANEOKA, 1992",MS,ODP-128, 
